100.000000 	100.000000 	100.000000 
111.011062 	82.788505 	105.705463 
88.199418 	108.728930 	98.247576 
79.904037 	108.871093 	85.524199 
44.334577 	122.861331 	69.916041 
98.155754 	144.915573 	116.920542 
104.350137 	76.268191 	104.698972 
31.243498 	128.534888 	72.410484 
76.861632 	165.979037 	61.514699 
161.612128 	106.663792 	105.964997 
166.724884 	126.306984 	123.197806 
